id,population,name
17212,176,Vidrà
17213,7632,Vidreres
17214,919,Vilabertran
17215,2636,Vilablareix
17217,466,Viladamat
17216,224,Viladasens
17218,808,Vilademuls
17220,1030,Viladrau
17221,5466,Vilafant
17223,1155,Vilajuïga
17224,400,Vilallonga de Ter
17225,320,Vilamacolum
17226,1121,Vilamalla
17227,202,Vilamaniscle
17228,405,Vilanant
17230,713,Vila-sacra
17222,156,Vilaür
17233,3163,Vilobí d'Onyar
17232,201,Vilopriu
18001,297,Agrón
18002,611,Alamedilla
18003,18497,Albolote
18004,762,Albondón
18005,421,Albuñán
18006,6971,Albuñol
18007,876,Albuñuelas
18010,639,Aldeire
18011,5429,Alfacar
18012,2734,Algarinejo
18013,6044,Alhama de Granada
18014,8740,Alhendín
18015,511,Alicún de Ortega
18016,377,Almegíjar
18017,27397,Almuñécar
18904,1038,Alpujarra de la Sierra
18018,703,Alquife
18020,1231,Arenas del Rey
18021,23901,Armilla
18022,18092,Atarfe
18023,20656,Baza
18024,1004,Beas de Granada
18025,354,Beas de Guadix
18027,3277,Benalúa
18028,1107,Benalúa de las Villas
18029,2359,Benamaurel
18030,727,Bérchules
18032,294,Bubión
18033,276,Busquístar
18034,594,Cacín
18035,1528,Cádiar
18036,5025,Cájar
18114,700,"Calahorra, La"
18037,619,Calicasas
18038,1286,Campotéjar
18039,4279,Caniles
18040,379,Cáñar
18042,520,Capileira
18043,178,Carataunas
18044,244,Cástaras
18045,1389,Castilléjar
18046,2236,Castril
18047,7866,Cenes de la Vega
18059,5421,Chauchina
18061,1355,Chimeneas
18062,14215,Churriana de la Vega
18048,3201,Cijuela
18049,674,Cogollos de Guadix
18050,2096,Cogollos de la Vega
18051,1395,Colomera
18053,1993,Cortes de Baza
18054,1020,Cortes y Graena
18912,1873,Cuevas del Campo
18056,4296,Cúllar
18057,7198,Cúllar Vega
18063,1557,Darro
18064,426,Dehesas de Guadix
18065,727,Dehesas Viejas
18066,2622,Deifontes
18067,785,Diezma
18068,1910,Dílar
18069,631,Dólar
18915,907,Domingo Pérez de Granada
18070,347,Dúdar
18071,7050,Dúrcal
18072,787,Escúzar
18074,303,Ferreira
18076,1016,Fonelas
18078,894,Freila
18079,4395,Fuente Vaqueros
18905,20012,"Gabias, Las"
18082,1133,Galera
18083,262,Gobernador
18084,5539,Gójar
18085,767,Gor
18086,405,Gorafe
18087,234758,Granada
18088,1957,Guadahortuna
18089,18796,Guadix
18906,1052,"Guájares, Los"
18093,4943,Gualchos
18094,2909,Güéjar Sierra
18095,2540,Güevéjar
18096,406,Huélago
18097,1156,Huéneja
18098,7609,Huéscar
18099,1901,Huétor de Santillán
18100,10162,Huétor Tájar
18101,11777,Huétor Vega
18102,10286,Illora
18103,1010,Ítrabo
18105,5045,Iznalloz
18106,646,Játar
18107,1119,Jayena
18108,1009,Jerez del Marquesado
18109,904,Jete
18111,3692,Jun
18112,148,Juviles
18115,3303,Láchar
18116,3587,Lanjarón
18117,552,Lanteira
18119,2098,Lecrín
18120,338,Lentegí
18121,159,Lobras
18122,20641,Loja
18123,327,Lugros
18124,487,Lújar
18126,1821,"Malahá, La"
18127,22059,Maracena
18128,424,Marchal
18132,3884,Moclín
18133,2881,Molvízar
18134,7681,Monachil
18135,5601,Montefrío
18136,2204,Montejícar
18137,1272,Montillana
18138,3187,Moraleda de Zafayona
18909,660,Morelábor
18140,60368,Motril
18141,495,Murtas
18903,1106,Nevada
18143,1218,Nigüelas
18144,930,Nívar
18145,13718,Ogíjares
18146,1220,Orce
18147,5543,Órgiva
18148,1082,Otívar
18150,8442,Padul
18151,318,Pampaneira
18152,1150,Pedro Martínez
18153,11242,Peligros
18154,1241,"Peza, La"
18910,962,"Pinar, El"
18157,1430,Pinos Genil
18158,10519,Pinos Puente
18159,1154,Píñar
18161,234,Polícar
18162,1680,Polopos
18163,401,Pórtugos
18164,2306,Puebla de Don Fadrique
18165,5339,Pulianas
18167,2356,Purullena
18168,954,Quéntar
18170,377,Rubite
18171,2698,Salar
18173,12399,Salobreña
18174,544,Santa Cruz del Comercio
18175,15079,Santa Fe
18176,277,Soportújar
18177,555,Sorvilán
18901,655,"Taha, La"
18178,813,Torre-Cardela
18179,682,Torvizcón
18180,776,Trevélez
18181,254,Turón
18182,2512,Ugíjar
18914,2094,Valderrubio
18907,2163,Valle del Zalabí
18902,964,"Valle, El"
18183,671,Válor
18911,10518,Vegas del Genil
18184,2875,Vélez de Benaudalla
18185,640,Ventas de Huelma
18149,6835,Villa de Otura
18908,989,Villamena
18187,650,Villanueva de las Torres
18188,2030,Villanueva Mesía
18189,995,Víznar
18192,2063,Zafarraya
18913,882,Zagra
18193,18945,"Zubia, La"
18194,2678,Zújar
19001,59,Abánades
19002,73,Ablanque
19003,42,Adobes
19004,67,Alaminos
19005,115,Alarilla
19006,957,Albalate de Zorita
19007,559,Albares
19008,44,Albendiego
19009,337,Alcocer
19010,11,Alcolea de las Peñas
19011,336,Alcolea del Pinar
19013,138,Alcoroches
19015,84,Aldeanueva de Guadalajara
19016,62,Algar de Mesa
19017,78,Algora
19018,172,Alhóndiga
19019,20,Alique
19020,63,Almadrones
19021,1353,Almoguera
19022,751,Almonacid de Zorita
19023,176,Alocén
19024,12407,Alovera
19027,157,Alustante
19031,15,Angón
19032,186,Anguita
19033,64,Anquela del Ducado
19034,22,Anquela del Pedregal
19036,415,Aranzueque
19037,160,Arbancón
19038,27,Arbeteta
19039,66,Argecilla
19040,51,Armallones
19041,251,Armuña de Tajuña
19042,26,Arroyo de las Fraguas
19043,83,Atanzón
19044,444,Atienza
19045,157,Auñón
19046,34703,Azuqueca de Henares
19047,63,Baides
19048,19,Baños de Tajo
19049,16,Bañuelos
19050,18,Barriopedro
19051,58,Berninches
19052,26,"Bodera, La"
19053,2476,Brihuega
19054,223,Budia
19055,64,Bujalaro
19057,85,Bustares
19058,9794,Cabanillas del Campo
19059,80,Campillo de Dueñas
19060,163,Campillo de Ranas
19061,68,Campisábalos
19064,76,Canredondo
19065,167,Cantalojas
19066,63,Cañizar
19067,63,"Cardoso de la Sierra, El"
19070,96,Casa de Uceda
19071,11601,"Casar, El"
19073,23,Casas de San Galindo
19074,96,Caspueñas
19075,67,Castejón de Henares
19076,37,Castellar de la Muela
19078,59,Castilforte
19079,8,Castilnuevo
19080,75,Cendejas de Enmedio
19081,27,Cendejas de la Torre
19082,101,Centenera
19103,287,Checa
19104,16,Chequilla
19106,110,Chillarón del Rey
19105,3305,Chiloeches
19086,1830,Cifuentes
19087,22,Cincovillas
19088,97,Ciruelas
19089,31,Ciruelos del Pinar
19090,118,Cobeta
19091,27,Cogollor
19092,595,Cogolludo
19095,16,Condemios de Abajo
19096,126,Condemios de Arriba
19097,19,Congostrina
19098,30,Copernal
19099,364,Corduente
19102,135,"Cubillo de Uceda, El"
19107,352,Driebes
19108,120,Durón
19109,40,Embid
19110,67,Escamilla
19111,176,Escariche
19112,69,Escopete
19113,685,Espinosa de Henares
19114,43,Esplegares
19115,27,Establés
19116,17,Estriégana
19117,2328,Fontanar
19118,10,Fuembellida
19119,100,Fuencemillán
19120,123,Fuentelahiguera de Albatages
19121,303,Fuentelencina
19122,104,Fuentelsaz
19123,57,Fuentelviejo
19124,533,Fuentenovilla
19125,45,Gajanejos
19126,2395,Galápagos
19127,103,Galve de Sorbe
19129,35,Gascueña de Bornova
19130,83633,Guadalajara
19132,97,Henche
19133,231,Heras de Ayuso
19134,24,Herrería
19135,121,Hiendelaencina
19136,22,Hijes
19138,339,Hita
19139,36,Hombrados
19142,321,Hontoba
19143,2540,Horche
19145,50,Hortezuela de Océn
19146,43,"Huerce, La"
19147,39,Huérmeces del Cerro
19148,60,Huertahernando
19150,149,Hueva
19151,1466,Humanes
19152,702,Illana
19153,24,Iniéstola
19154,68,"Inviernas, Las"
19155,72,Irueste
19156,1497,Jadraque
19157,62,Jirueque
19159,110,Ledanca
19160,1254,Loranca de Tajuña
19161,257,Lupiana
19162,69,Luzaga
19163,66,Luzón
19165,60,Majaelrayo
19166,178,Málaga del Fresno
19167,148,Malaguilla
19168,326,Mandayona
19169,42,Mantiel
19170,246,Maranchón
19171,6969,Marchamalo
19172,60,Masegoso de Tajuña
19173,49,Matarrubia
19174,134,Matillas
19175,38,Mazarete
19176,289,Mazuecos
19177,83,Medranda
19178,39,Megina
19179,92,Membrillera
19181,64,Miedes de Atienza
19182,39,"Mierla, La"
19184,120,Millana
19183,85,Milmarcos
19185,33,"Miñosa, La"
19186,85,Mirabueno
19187,64,Miralrío
19188,50,Mochales
19189,175,Mohernando
19190,3403,Molina de Aragón
19191,13,Monasterio
19192,2599,Mondéjar
19193,26,Montarrón
19194,111,Moratilla de los Meleros
19195,44,Morenilla
19196,112,Muduex
19197,28,"Navas de Jadraque, Las"
19198,15,Negredo
19199,19,Ocentejo
19200,77,"Olivar, El"
19201,71,Olmeda de Cobeta
19202,12,"Olmeda de Jadraque, La"
19203,29,"Ordial, El"
19204,189,Orea
19208,45,Pálmaces de Jadraque
19209,45,Pardos
19210,21,Paredes de Sigüenza
19211,422,Pareja
19212,915,Pastrana
19213,78,"Pedregal, El"
19214,75,Peñalén
19215,178,Peñalver
19216,155,Peralejos de las Truchas
19217,60,Peralveche
19218,53,Pinilla de Jadraque
19219,16,Pinilla de Molina
19220,3471,Pioz
19221,65,Piqueras
19222,126,"Pobo de Dueñas, El"
19223,130,Poveda de la Sierra
19224,97,Pozo de Almoguera
19225,1249,Pozo de Guadalajara
19226,51,Prádena de Atienza
19227,70,Prados Redondos
19228,47,Puebla de Beleña
19229,67,Puebla de Valles
19230,748,Quer
19231,12,Rebollosa de Jadraque
19232,73,"Recuenco, El"
19233,97,Renera
19234,47,Retiendas
19235,103,Riba de Saelices
19237,52,Rillo de Gallo
19238,46,Riofrío del Llano
19239,115,Robledillo de Mohernando
19240,51,Robledo de Corpes
19241,49,Romanillos de Atienza
19242,120,Romanones
19243,50,Rueda de la Sierra
19244,100,Sacecorbo
19245,1572,Sacedón
19246,55,Saelices de la Sal
19247,171,Salmerón
19248,82,San Andrés del Congosto
19249,32,San Andrés del Rey
19250,20,Santiuste
19251,59,Saúca
19252,86,Sayatón
19254,61,Selas
19901,40,Semillas
19255,83,Setiles
19256,54,Sienes
19257,4551,Sigüenza
19258,96,Solanillos del Extremo
19259,33,Somolinos
19260,47,"Sotillo, El"
19261,38,Sotodosos
19262,131,Tamajón
19263,51,Taragudo
19264,34,Taravilla
19265,140,Tartanedo
19266,331,Tendilla
19267,19,Terzaga
19268,38,Tierzo
19269,108,"Toba, La"
19271,54,Tordellego
19270,20,Tordelrábano
19272,102,Tordesilos
19274,1373,Torija
19279,281,Torre del Burgo
19277,21,Torrecuadrada de Molina
19278,29,Torrecuadradilla
19280,5160,Torrejón del Rey
19281,25,Torremocha de Jadraque
19282,200,Torremocha del Campo
19283,37,Torremocha del Pinar
19284,10,Torremochuela
19285,23,Torrubia
19286,986,Tórtola de Henares
19287,213,Tortuera
19288,18,Tortuero
19289,27,Traíd
19290,1211,Trijueque
19291,1392,Trillo
19293,2597,Uceda
19294,33,Ujados
19296,34,Utande
19297,34,Valdarachas
19298,87,Valdearenas
19299,106,Valdeavellano
19300,1066,Valdeaveruelo
19301,40,Valdeconcha
19302,65,Valdegrudas
19303,55,Valdelcubo
19304,272,Valdenuño Fernández
19305,182,Valdepeñas de la Sierra
19306,28,Valderrebollo
19307,26,Valdesotos
19308,58,Valfermoso de Tajuña
19309,30,Valhermoso
19310,9,Valtablado del Río
19311,84,Valverde de los Arroyos
19314,53,Viana de Jadraque
19317,182,Villanueva de Alcorón
19318,29,Villanueva de Argecilla
19319,6554,Villanueva de la Torre
19321,53,Villares de Jadraque
19322,34,Villaseca de Henares
19323,44,Villaseca de Uceda
19324,198,Villel de Mesa
19325,143,Viñuelas
19326,2881,Yebes
19327,492,Yebra
19329,64,Yélamos de Abajo
19330,93,Yélamos de Arriba
19331,3835,Yunquera de Henares
19332,101,"Yunta, La"
19333,131,Zaorejas
19334,37,Zarzuela de Jadraque
19335,68,Zorita de los Canes
21001,814,Alájar
21002,20745,Aljaraque
21003,838,"Almendro, El"
21004,1891,Almonaster la Real
21005,23223,Almonte
21006,3995,Alosno
21007,7929,Aracena
21008,3157,Aroche
21009,983,Arroyomolinos de León
21010,20629,Ayamonte
21011,4272,Beas
21012,331,Berrocal
21013,14177,Bollullos Par del Condado
21014,6021,Bonares
21015,731,Cabezas Rubias
21016,1236,Cala
21017,4225,Calañas
21018,2072,"Campillo, El"
21019,708,Campofrío
21020,410,Cañaveral de León
21021,19094,Cartaya
21022,206,Castaño del Robledo
21023,2454,"Cerro de Andévalo, El"
21030,2142,Chucena
21024,547,Corteconcepción
21025,4853,Cortegana
21026,302,Cortelazor
21027,50,Cumbres de Enmedio
21028,404,Cumbres de San Bartolomé
21029,1827,Cumbres Mayores
21031,1365,Encinasola
21032,2241,Escacena del Campo
21033,648,Fuenteheridos
21034,1431,Galaroza
21035,12523,Gibraleón
21036,191,"Granada de Río-Tinto, La"
21037,525,"Granado, El"
21038,1317,Higuera de la Sierra
21039,317,Hinojales
21040,3893,Hinojos
21041,145468,Huelva
21042,21165,Isla Cristina
21043,2260,Jabugo
21044,27409,Lepe
21045,266,Linares de la Sierra
21046,3146,Lucena del Puerto
21047,2094,Manzanilla
21048,384,"Marines, Los"
21049,3974,Minas de Riotinto
21050,21401,Moguer
21051,292,"Nava, La"
21052,5474,Nerva
21053,4098,Niebla
21054,10624,"Palma del Condado, La"
21055,10785,Palos de la Frontera
21056,3486,Paterna del Campo
21057,1221,Paymogo
21058,3138,Puebla de Guzmán
21059,286,Puerto Moral
21060,15053,Punta Umbría
21061,7735,Rociana del Condado
21062,1728,Rosal de la Frontera
21063,3618,San Bartolomé de la Torre
21064,8949,San Juan del Puerto
21066,604,San Silvestre de Guzmán
21065,431,Sanlúcar de Guadiana
21067,498,Santa Ana la Real
21068,1087,Santa Bárbara de Casa
21069,2042,Santa Olalla del Cala
21070,7628,Trigueros
21071,233,Valdelarco
21072,12857,Valverde del Camino
21073,2801,Villablanca
21074,3308,Villalba del Alcor
21075,385,Villanueva de las Cruces
21076,2746,Villanueva de los Castillejos
21077,2167,Villarrasa
21078,3178,Zalamea la Real
21079,860,Zufre
22001,247,Abiego
22002,142,Abizanda
22003,166,Adahuesca
22004,141,Agüero
22907,2173,Aínsa-Sobrarbe
22006,345,Aisa
22007,1147,Albalate de Cinca
22008,196,Albalatillo
22009,735,Albelda
22011,114,Albero Alto
22012,137,Albero Bajo
22013,315,Alberuela de Tubo
22014,266,Alcalá de Gurrea
22015,340,Alcalá del Obispo
22016,678,Alcampell
22017,1158,Alcolea de Cinca
22018,385,Alcubierre
22019,205,Alerre
22020,131,Alfántega
22021,2472,Almudévar
22022,672,Almunia de San Juan
22023,501,Almuniente
22024,299,Alquézar
22025,1466,Altorricón
22027,390,Angüés
22028,412,Ansó
22029,155,Antillón
22032,115,Aragüés del Puerto
22035,321,Arén
22036,101,Argavieso
22037,122,Arguis
22039,1100,Ayerbe
22040,168,Azanuy-Alins
22041,187,Azara
22042,137,Azlor
22043,105,Baélls
22044,287,Bailo
22045,91,Baldellou
22046,825,Ballobar
22047,297,Banastás
22048,16961,Barbastro
22049,83,Barbués
22050,95,Barbuñales
22051,113,Bárcabo
22052,1294,Belver de Cinca
22053,1111,Benabarre
22054,2047,Benasque
22246,88,Beranuy
22055,363,Berbegal
22057,483,Bielsa
22058,251,Bierge
22059,1470,Biescas
22060,1528,Binaced
22061,9394,Binéfar
22062,185,Bisaurri
22063,195,Biscarrués
22064,202,Blecua y Torres
22066,959,Boltaña
22067,80,Bonansa
22068,91,Borau
22069,532,Broto
22072,216,Caldearenas
22074,365,Campo
22075,138,Camporrélls
22076,361,Canal de Berdún
22077,318,Candasnos
22078,543,Canfranc
22079,168,Capdesaso
22080,364,Capella
22081,293,Casbas de Huesca
22083,543,Castejón de Monegros
22084,740,Castejón de Sos
22082,325,Castejón del Puente
22085,114,Castelflorite
22086,255,Castiello de Jaca
22087,89,Castigaleu
22088,176,Castillazuelo
22089,334,Castillonroy
22094,108,Chalamera
22095,85,Chía
22096,371,Chimillas
22090,128,Colungo
22099,612,Esplús
22102,205,Estada
22103,808,Estadilla
22105,142,Estopiñán del Castillo
22106,22,Fago
22107,107,Fanlo
22109,338,Fiscal
22110,918,Fonz
22111,183,Foradada del Toscar
22112,14925,Fraga
22113,611,"Fueva, La"
22114,137,Gistaín
22115,423,"Grado, El"
22116,1804,Grañén
22117,3329,Graus
22119,1513,Gurrea de Gállego
22122,72,Hoz de Jaca
22908,217,Hoz y Costean
22124,230,Huerto
22125,52282,Huesca
22126,100,Ibieca
22127,711,Igriés
22128,211,Ilche
22129,266,Isábena
22130,12929,Jaca
22131,98,Jasa
22133,158,Labuerda
22135,211,Laluenga
22136,974,Lalueza
22137,1231,Lanaja
22139,92,Laperdiguera
22141,133,Lascellas-Ponzano
22142,136,Lascuarre
22143,266,Laspaúles
22144,274,Laspuña
22149,337,Loarre
22150,536,Loporzano
22151,102,Loscorrales
22905,340,Lupiñén-Ortilla
22155,84,Monesma y Cajigar
22156,360,Monflorite-Lascasas
22157,223,Montanuy
22158,17237,Monzón
22160,264,Naval
22162,177,Novales
22163,553,Nueno
22164,45,Olvena
22165,560,Ontiñena
22167,729,Osso de Cinca
22168,24,Palo
22170,774,Panticosa
22172,688,Peñalba
22173,258,"Peñas de Riglos, Las"
22174,587,Peralta de Alcofea
22175,228,Peralta de Calasanz
22176,197,Peraltilla
22177,113,Perarrúa
22178,115,Pertusa
22181,103,Piracés
22182,299,Plan
22184,209,Poleñino
22186,204,Pozán de Vero
22187,379,"Puebla de Castro, La"
22188,103,Puente de Montañana
22902,272,Puente la Reina de Jaca
22189,213,Puértolas
22190,156,"Pueyo de Araguás, El"
22193,317,Pueyo de Santa Cruz
22195,286,Quicena
22197,569,Robres
22199,9349,Sabiñánigo
22200,303,Sahún
22201,310,Salas Altas
22202,169,Salas Bajas
22203,98,Salillas
22204,1461,Sallent de Gállego
22205,498,San Esteban de Litera
22207,144,San Juan de Plan
22903,826,San Miguel del Cinca
22206,222,Sangarrén
22208,219,Santa Cilia
22209,186,Santa Cruz de la Serós
22906,226,Santa María de Dulcis
22212,95,Santaliestra y San Quílez
22213,4188,Sariñena
22214,146,Secastilla
22215,145,Seira
22217,507,Sena
22218,45,Senés de Alcubierre
22220,180,Sesa
22221,103,Sesué
22222,680,Siétamo
22223,95,Sopeira
22904,955,"Sotonera, La"
22225,3507,Tamarite de Litera
22226,965,Tardienta
22227,243,Tella-Sin
22228,743,Tierz
22229,134,Tolva
22230,305,Torla-Ordesa
22232,107,Torralba de Aragón
22233,103,Torre la Ribera
22234,1157,Torrente de Cinca
22235,98,Torres de Alcanadre
22236,281,Torres de Barbués
22239,113,Tramaced
22242,70,Valfarta
22243,34,Valle de Bardají
22901,879,Valle de Hecho
22244,52,Valle de Lierp
22245,442,Velilla de Cinca
22909,414,Vencillón
22247,44,Viacamp y Litera
22248,121,Vicién
22249,162,Villanova
22250,441,Villanúa
22251,422,Villanueva de Sigena
22252,140,Yebra de Basa
22253,57,Yésero
22254,1783,Zaidín
23001,1072,Albanchez de Mágina
23002,21758,Alcalá la Real
23003,10698,Alcaudete
23004,516,Aldeaquemada
23005,37975,Andújar
23006,5691,Arjona
23007,3695,Arjonilla
23008,1836,Arquillos
23905,2354,Arroyo del Ojanco
23009,16100,Baeza
23010,18085,Bailén
23011,2634,Baños de la Encina
23012,5380,Beas de Segura
23902,2823,Bedmar y Garcíez
23014,3102,Begíjar
23015,1646,Bélmez de la Moraleda
23016,463,Benatae
23017,1908,Cabra del Santo Cristo
23018,2802,Cambil
23019,1897,Campillo de Arenas
23020,1943,Canena
23021,630,Carboneros
23901,1387,Cárcheles
23024,15579,"Carolina, La"
23025,3411,Castellar
23026,4212,Castillo de Locubín
23027,846,Cazalilla
23028,7673,Cazorla
23029,1002,Chiclana de Segura
23030,1499,Chilluévar
23031,947,Escañuela
23032,687,Espelúy
23033,1637,Frailes
23034,3115,Fuensanta de Martos
23035,1399,Fuerte del Rey
23037,608,Génave
23038,4895,"Guardia de Jaén, La"
23039,2861,Guarromán
23041,632,Higuera de Calatrava
23042,338,Hinojares
23043,649,Hornos
23044,6021,Huelma
23045,2553,Huesa
23046,2956,Ibros
23047,1989,"Iruela, La"
23048,1031,Iznatoraf
23049,2152,Jabalquinto
23050,114658,Jaén
23051,3376,Jamilena
23052,1323,Jimena
23053,11994,Jódar
23040,1771,Lahiguera
23054,483,Larva
23055,58829,Linares
23056,3743,Lopera
23057,883,Lupión
23058,11194,Mancha Real
23059,7053,Marmolejo
23060,24240,Martos
23061,9921,Mengíbar
23062,1768,Montizón
23063,4597,Navas de San Juan
23064,1977,Noalejo
23065,1894,Orcera
23066,5325,Peal de Becerro
23067,2966,Pegalajar
23069,6532,Porcuna
23070,4857,Pozo Alcón
23071,2216,Puente de Génave
23072,2435,"Puerta de Segura, La"
23073,5483,Quesada
23074,3668,Rus
23075,4042,Sabiote
23076,966,Santa Elena
23077,727,Santiago de Calatrava
23904,3229,Santiago-Pontones
23079,4621,Santisteban del Puerto
23080,2249,Santo Tomé
23081,1845,Segura de la Sierra
23082,2336,Siles
23084,1196,Sorihuela del Guadalimar
23085,2669,Torreblascopedro
23086,14538,Torredelcampo
23087,13874,Torredonjimeno
23088,7468,Torreperogil
23090,1513,Torres
23091,860,Torres de Albánchez
23092,34835,Úbeda
23093,3910,Valdepeñas de Jaén
23094,4646,Vilches
23095,11000,Villacarrillo
23096,3152,Villanueva de la Reina
23097,8447,Villanueva del Arzobispo
23098,1017,Villardompardo
23099,6019,"Villares, Los"
23101,441,Villarrodrigo
23903,4377,Villatorres
24001,215,Acebedo
24002,279,Algadefe
24003,696,Alija del Infantado
24004,563,Almanza
24005,403,"Antigua, La"
24006,563,Ardón
24007,858,Arganza
24008,11264,Astorga
24009,322,Balboa
24010,10450,"Bañeza, La"
24011,198,Barjas
24012,315,"Barrios de Luna, Los"
24014,9356,Bembibre
24015,2587,Benavides
24016,503,Benuza
24017,605,Bercianos del Páramo
24018,196,Bercianos del Real Camino
24019,378,Berlanga del Bierzo
24020,485,Boca de Huérgano
24021,1918,Boñar
24022,345,Borrenes
24023,300,Brazuelo
24024,764,"Burgo Ranero, El"
24025,320,Burón
24026,1274,Bustillo del Páramo
24027,1344,Cabañas Raras
24028,429,Cabreros del Río
24029,804,Cabrillanes
24030,5264,Cacabelos
24031,244,Calzada del Coto
24032,122,Campazas
24033,208,Campo de Villavidel
24034,4096,Camponaraya
24036,290,Candín
24037,378,Cármenes
24038,3523,Carracedelo
24039,2335,Carrizo
24040,501,Carrocera
24041,574,Carucedo
